x,y,z,intensity,beamNumber
-32.0458,-0.6721245,-0.3842564,3.0,34.0
-30.260021,0.4658994,-0.35479394,5.0,35.0
-28.60389,1.4822698,-0.32718372,6.0,36.0
-27.186789,2.4020755,-0.30812275,6.0,37.0
-25.912546,3.2420423,-0.29790854,7.0,38.0
-26.166307,-1.4974446,-0.31599462,4.0,39.0
-24.91858,-0.51832753,-0.29084927,6.0,40.0
-23.987043,0.3729507,-0.28695428,4.0,41.0
-23.013042,1.1956935,-0.27664283,5.0,42.0
-22.111935,1.9564953,-0.26650444,4.0,43.0
-21.348846,2.673439,-0.27068424,8.0,44.0
-21.42802,-1.2229294,-0.27251518,5.0,45.0
-20.56545,-0.42465627,-0.25100216,4.0,46.0
-20.012814,0.3138539,-0.25854903,3.0,47.0
-19.212086,1.0009233,-0.23783074,4.0,48.0
-18.492537,1.6389112,-0.22027686,5.0,49.0
-18.016682,2.258462,-0.23446144,7.0,50.0
-18.147202,-1.0328646,-0.24307959,3.0,51.0
-17.488134,-0.3584061,-0.22074673,5.0,52.0
-16.960295,0.2688369,-0.21069823,8.0,53.0
-14.937095,0.2385693,-0.20894876,4.0,54.0
-13.176344,0.21263914,-0.17880891,4.0,55.0
-11.838311,0.19278158,-0.16653104,3.0,56.0
-10.762547,0.17724933,-0.12651831,4.0,57.0
-9.827201,0.16301012,-0.1428464,4.0,58.0
-9.069509,0.15176302,-0.13605368,3.0,59.0
-8.40051,0.14190182,-0.12522888,4.0,60.0
-7.804477,0.13319711,-0.10994969,4.0,61.0
-5.701794,0.10230114,-0.06910116,6.0,62.0
-44.379715,-2.550759,-0.36754033,5.0,27.0
-41.589455,-0.8758224,-0.3632215,7.0,28.0
-42.6171,0.64782673,-0.5699733,4.0,29.0
-38.702805,1.999236,-0.46967772,1.0,30.0
-35.894157,3.1661332,-0.41691276,5.0,31.0
-33.70939,4.2129116,-0.39362788,3.0,32.0
-34.404613,-1.975539,-0.44080284,9.0,33.0
-32.0458,-0.6721245,-0.3842564,3.0,34.0
-30.260021,0.4658994,-0.35479394,5.0,35.0
-28.60389,1.4822698,-0.32718372,6.0,36.0
-27.186789,2.4020755,-0.30812275,6.0,37.0
-25.912546,3.2420423,-0.29790854,7.0,38.0
-26.166307,-1.4974446,-0.31599462,4.0,39.0
-24.91858,-0.51832753,-0.29084927,6.0,40.0
-23.987043,0.3729507,-0.28695428,4.0,41.0
-23.013042,1.1956935,-0.27664283,5.0,42.0
-22.111935,1.9564953,-0.26650444,4.0,43.0
-21.348846,2.673439,-0.27068424,8.0,44.0
-21.42802,-1.2229294,-0.27251518,5.0,45.0
-20.56545,-0.42465627,-0.25100216,4.0,46.0
-20.012814,0.3138539,-0.25854903,3.0,47.0
-19.212086,1.0009233,-0.23783074,4.0,48.0
-18.492537,1.6389112,-0.22027686,5.0,49.0
-18.016682,2.258462,-0.23446144,7.0,50.0
-18.147202,-1.0328646,-0.24307959,3.0,51.0
-17.488134,-0.3584061,-0.22074673,5.0,52.0
-16.960295,0.2688369,-0.21069823,8.0,53.0
-14.937095,0.2385693,-0.20894876,4.0,54.0
-13.176344,0.21263914,-0.17880891,4.0,55.0
-11.838311,0.19278158,-0.16653104,3.0,56.0
-10.762547,0.17724933,-0.12651831,4.0,57.0
-9.827201,0.16301012,-0.1428464,4.0,58.0
-9.069509,0.15176302,-0.13605368,3.0,59.0
-8.40051,0.14190182,-0.12522888,4.0,60.0
-7.804477,0.13319711,-0.10994969,4.0,61.0
-5.701794,0.10230114,-0.06910116,6.0,62.0
-46.26682,-2.4995682,-0.4711603,2.0,27.0
-41.57234,-0.73039055,-0.36429688,8.0,28.0
-42.810223,0.7999215,-0.5839978,4.0,29.0
-40.14652,2.2125962,-0.5648867,1.0,30.0
-35.93858,3.296341,-0.42223892,3.0,31.0
-33.595577,4.3178415,-0.3878684,3.0,32.0
-34.526863,-1.8619413,-0.45102698,6.0,33.0
-31.972218,-0.5589221,-0.3802766,4.0,34.0
-30.274204,0.571696,-0.35755786,5.0,35.0
-28.586649,1.5813606,-0.3275322,6.0,36.0
-27.134628,2.4929116,-0.3055481,6.0,37.0
-25.873457,3.328853,-0.2964543,6.0,38.0
-26.123684,-1.4035386,-0.3132143,5.0,39.0
-24.89639,-0.43098268,-0.28996003,6.0,40.0
-23.96972,0.45630634,-0.28661785,4.0,41.0
-22.976984,1.2742144,-0.27453345,6.0,42.0
-22.049545,2.028568,-0.26170737,4.0,43.0
-21.359165,2.750352,-0.2736499,6.0,44.0
-21.436176,-1.1484442,-0.27415776,5.0,45.0
-20.543007,-0.3524981,-0.24946046,5.0,46.0
-19.995752,0.38334566,-0.25773433,3.0,47.0
-19.188694,1.0668255,-0.23638688,4.0,48.0
-18.435343,1.6987312,-0.21482722,6.0,49.0
-17.985117,2.318247,-0.23220882,5.0,50.0
-18.154709,-0.9698306,-0.24460544,3.0,51.0
-17.485363,-0.29737604,-0.22117007,5.0,52.0
-16.895863,0.32688987,-0.2031773,8.0,53.0
-14.924358,0.29042158,-0.20791729,4.0,54.0
-13.167687,0.25841242,-0.17814445,4.0,55.0
-11.83369,0.23395005,-0.16639169,3.0,56.0
-10.765841,0.21478413,-0.12784117,4.0,57.0
-9.811008,0.19698292,-0.13987793,7.0,58.0
-9.065091,0.18327217,-0.1355749,3.0,59.0
-8.400022,0.17113441,-0.12564749,3.0,60.0
-7.811736,0.16046089,-0.11246032,4.0,61.0
-5.6827116,0.121865876,-0.062433466,5.0,62.0
-46.26682,-2.4995682,-0.4711603,2.0,27.0
-41.57234,-0.73039055,-0.36429688,8.0,28.0
-42.810223,0.7999215,-0.5839978,4.0,29.0
-38.85906,2.1430433,-0.48199865,3.0,30.0
-35.93858,3.296341,-0.42223892,3.0,31.0
-33.595577,4.3178415,-0.3878684,3.0,32.0
-34.526863,-1.8619413,-0.45102698,6.0,33.0
-31.972218,-0.5589221,-0.3802766,4.0,34.0
-30.274204,0.571696,-0.35755786,5.0,35.0
-28.586649,1.5813606,-0.3275322,6.0,36.0
-27.134628,2.4929116,-0.3055481,6.0,37.0
-25.873457,3.328853,-0.2964543,6.0,38.0
-26.123684,-1.4035386,-0.3132143,5.0,39.0
-24.89639,-0.43098268,-0.28996003,6.0,40.0
-23.96972,0.45630634,-0.28661785,4.0,41.0
-22.976984,1.2742144,-0.27453345,6.0,42.0
-22.049545,2.028568,-0.26170737,4.0,43.0
-21.359165,2.750352,-0.2736499,6.0,44.0
-21.436176,-1.1484442,-0.27415776,5.0,45.0
-20.543007,-0.3524981,-0.24946046,5.0,46.0
-19.995752,0.38334566,-0.25773433,3.0,47.0
-19.188694,1.0668255,-0.23638688,4.0,48.0
-18.435343,1.6987312,-0.21482722,6.0,49.0
-17.985117,2.318247,-0.23220882,5.0,50.0
-18.154709,-0.9698306,-0.24460544,3.0,51.0
-17.485363,-0.29737604,-0.22117007,5.0,52.0
-16.895863,0.32688987,-0.2031773,8.0,53.0
-14.924358,0.29042158,-0.20791729,4.0,54.0
-13.167687,0.25841242,-0.17814445,4.0,55.0
-11.83369,0.23395005,-0.16639169,3.0,56.0
-10.765841,0.21478413,-0.12784117,4.0,57.0
-9.811008,0.19698292,-0.13987793,7.0,58.0
-9.065091,0.18327217,-0.1355749,3.0,59.0
-8.400022,0.17113441,-0.12564749,3.0,60.0
-7.811736,0.16046089,-0.11246032,4.0,61.0
-5.6827116,0.121865876,-0.062433466,5.0,62.0
-46.37502,-2.343323,-0.47914612,1.0,27.0
-43.038723,0.9541318,-0.60021424,4.0,29.0
-39.11839,2.2939277,-0.5009985,8.0,30.0
-33.64365,4.443268,-0.39372805,3.0,32.0
-34.604908,-1.7452364,-0.4581143,6.0,33.0
-32.009914,-0.4479773,-0.38466978,3.0,34.0
-30.240177,0.6766004,-0.3565519,5.0,35.0
-28.553144,1.6794364,-0.32656068,7.0,36.0
-27.113909,2.5863922,-0.3056848,5.0,37.0
-25.853832,3.4180121,-0.29676035,5.0,38.0
-26.128471,-1.312443,-0.31468973,5.0,39.0
-24.889828,-0.34405112,-0.29054034,6.0,40.0
-23.920263,0.5388897,-0.28320238,3.0,41.0
-22.940657,1.3524976,-0.2724133,6.0,42.0
-22.038424,2.1050525,-0.26223776,4.0,43.0
-21.093134,2.7913284,-0.24689716,6.0,44.0
-21.416273,-1.0724568,-0.27281338,5.0,45.0
-20.544163,-0.28088567,-0.25054964,5.0,46.0
-19.97845,0.45272183,-0.2569115,3.0,47.0
-19.176975,1.133252,-0.23633713,4.0,48.0
-18.409588,1.7611268,-0.21321122,6.0,49.0
-17.921867,2.3737345,-0.2259937,5.0,50.0
-18.150106,-0.9061292,-0.24463919,3.0,51.0
-17.466513,-0.23611054,-0.21954827,5.0,52.0
-16.934322,0.38656524,-0.20924637,10.0,53.0
-14.903531,0.34203058,-0.20569494,4.0,54.0
-13.162816,0.30420473,-0.17813583,4.0,55.0
-11.824991,0.27501234,-0.16551818,3.0,56.0
-10.749398,0.2519694,-0.12522861,3.0,57.0
-9.802508,0.23099086,-0.13863426,10.0,58.0
-9.060564,0.21475202,-0.1350926,3.0,59.0
-8.39943,0.20036516,-0.12606326,4.0,60.0
-7.811187,0.18763793,-0.112846896,4.0,61.0
-5.689812,0.1417355,-0.06549526,5.0,62.0
-43.99364,-2.2203128,-0.3508679,1.0,27.0
-43.038723,0.9541318,-0.60021424,4.0,29.0
-39.11839,2.2939277,-0.5009985,8.0,30.0
-33.64365,4.443268,-0.39372805,3.0,32.0
-34.604908,-1.7452364,-0.4581143,6.0,33.0
-32.009914,-0.4479773,-0.38466978,3.0,34.0
-30.240177,0.6766004,-0.3565519,5.0,35.0
-28.553144,1.6794364,-0.32656068,7.0,36.0
-27.113909,2.5863922,-0.3056848,5.0,37.0
-25.853832,3.4180121,-0.29676035,5.0,38.0
-26.128471,-1.312443,-0.31468973,5.0,39.0
-24.889828,-0.34405112,-0.29054034,6.0,40.0
-23.920263,0.5388897,-0.28320238,3.0,41.0
-22.940657,1.3524976,-0.2724133,6.0,42.0
-22.038424,2.1050525,-0.26223776,4.0,43.0
-21.093134,2.7913284,-0.24689716,6.0,44.0
-21.416273,-1.0724568,-0.27281338,5.0,45.0
-20.544163,-0.28088567,-0.25054964,5.0,46.0
-19.97845,0.45272183,-0.2569115,3.0,47.0
-19.176975,1.133252,-0.23633713,4.0,48.0
-18.409588,1.7611268,-0.21321122,6.0,49.0
-17.921867,2.3737345,-0.2259937,5.0,50.0
-18.150106,-0.9061292,-0.24463919,3.0,51.0
-17.466513,-0.23611054,-0.21954827,5.0,52.0
-16.934322,0.38656524,-0.20924637,10.0,53.0
-14.903531,0.34203058,-0.20569494,4.0,54.0
-13.162816,0.30420473,-0.17813583,4.0,55.0
-11.824991,0.27501234,-0.16551818,3.0,56.0
-10.749398,0.2519694,-0.12522861,3.0,57.0
-9.802508,0.23099086,-0.13863426,10.0,58.0
-9.060564,0.21475202,-0.1350926,3.0,59.0
-8.39943,0.20036516,-0.12606326,4.0,60.0
-7.811187,0.18763793,-0.112846896,4.0,61.0
-5.689812,0.1417355,-0.06549526,5.0,62.0
-44.02112,-2.0678205,-0.3544143,2.0,27.0
-41.396824,-0.4382744,-0.35837358,9.0,28.0
-43.254696,1.1096547,-0.61570984,3.0,29.0
-39.277527,2.440571,-0.5135849,4.0,30.0
-35.728104,3.5287154,-0.41258514,3.0,31.0
-33.59635,4.556318,-0.392764,3.0,32.0
-33.83373,-1.5868932,-0.40436614,3.0,33.0
-31.951498,-0.33562332,-0.38185856,2.0,34.0
-30.213758,0.7814679,-0.35616,4.0,35.0
-28.539198,1.7785072,-0.32721415,6.0,36.0
-27.073034,2.6778264,-0.30410752,6.0,37.0
-25.83785,3.5076053,-0.29741096,5.0,38.0
-26.12896,-1.2211369,-0.31580073,4.0,39.0
-24.867031,-0.25697473,-0.2896308,6.0,40.0
-23.886444,0.6215161,-0.28130966,5.0,41.0
-22.923931,1.4317452,-0.27227113,5.0,42.0
-21.995354,2.178404,-0.2594727,4.0,43.0
-21.071491,2.8632548,-0.24644305,6.0,44.0
-21.388153,-0.99623346,-0.2706073,5.0,45.0
-20.50929,-0.20881964,-0.2476701,5.0,46.0
-19.948988,0.5216974,-0.254719,3.0,47.0
-19.165024,1.1996096,-0.23628011,4.0,48.0
-18.407335,1.8256626,-0.21447134,6.0,49.0
-17.901726,2.4346027,-0.22520679,5.0,50.0
-18.1096,-0.8407129,-0.24020426,3.0,51.0
-17.463318,-0.17518456,-0.2199584,5.0,52.0
-16.972569,0.4465138,-0.21531366,14.0,53.0
-14.898346,0.39386627,-0.20583615,4.0,54.0
-13.153841,0.3498749,-0.17746112,4.0,55.0
-11.816152,0.3160164,-0.16463986,3.0,56.0
-10.756353,0.28957397,-0.12733074,3.0,57.0
-9.801701,0.26511574,-0.13911645,13.0,58.0
-9.063705,0.24637388,-0.13646951,3.0,59.0
-8.379374,0.22917114,-0.12149228,4.0,60.0
-7.806687,0.21472977,-0.11216957,4.0,61.0
-5.681844,0.16135319,-0.06299328,5.0,62.0
-51.525085,6.978121,-0.7584205,0.0,26.0
-44.02112,-2.0678205,-0.3544143,2.0,27.0
-41.396824,-0.4382744,-0.35837358,9.0,28.0
-43.254696,1.1096547,-0.61570984,3.0,29.0
-39.277527,2.440571,-0.5135849,4.0,30.0
-35.728104,3.5287154,-0.41258514,3.0,31.0
-33.59635,4.556318,-0.392764,3.0,32.0
-33.83373,-1.5868932,-0.40436614,3.0,33.0
-31.951498,-0.33562332,-0.38185856,2.0,34.0
-30.213758,0.7814679,-0.35616,4.0,35.0
-28.539198,1.7785072,-0.32721415,6.0,36.0
-27.073034,2.6778264,-0.30410752,6.0,37.0
-25.83785,3.5076053,-0.29741096,5.0,38.0
-26.12896,-1.2211369,-0.31580073,4.0,39.0
-24.867031,-0.25697473,-0.2896308,6.0,40.0
-23.886444,0.6215161,-0.28130966,5.0,41.0
-22.923931,1.4317452,-0.27227113,5.0,42.0
-21.995354,2.178404,-0.2594727,4.0,43.0
-21.071491,2.8632548,-0.24644305,6.0,44.0
-21.388153,-0.99623346,-0.2706073,5.0,45.0
-20.50929,-0.20881964,-0.2476701,5.0,46.0
-19.948988,0.5216974,-0.254719,3.0,47.0
-19.165024,1.1996096,-0.23628011,4.0,48.0
-18.407335,1.8256626,-0.21447134,6.0,49.0
-17.901726,2.4346027,-0.22520679,5.0,50.0
-18.1096,-0.8407129,-0.24020426,3.0,51.0
-17.463318,-0.17518456,-0.2199584,5.0,52.0
-16.972569,0.4465138,-0.21531366,14.0,53.0
-14.898346,0.39386627,-0.20583615,4.0,54.0
-13.153841,0.3498749,-0.17746112,4.0,55.0
-11.816152,0.3160164,-0.16463986,3.0,56.0
-10.756353,0.28957397,-0.12733074,3.0,57.0
-9.801701,0.26511574,-0.13911645,13.0,58.0
-9.063705,0.24637388,-0.13646951,3.0,59.0
-8.379374,0.22917114,-0.12149228,4.0,60.0
-7.806687,0.21472977,-0.11216957,4.0,61.0
-5.681844,0.16135319,-0.06299328,5.0,62.0
-43.968254,-1.9116005,-0.3536422,7.0,27.0
-41.462036,-0.29442108,-0.3642151,8.0,28.0
-43.470097,1.2666986,-0.6312125,3.0,29.0
-39.46798,2.5904117,-0.52823055,4.0,30.0
-35.540916,3.6356256,-0.40218008,4.0,31.0
-33.331295,4.639077,-0.37615585,3.0,32.0
-33.902878,-1.4717529,-0.4108283,7.0,33.0
-31.864769,-0.22344477,-0.37692988,3.0,34.0
-30.14313,0.8849383,-0.3523035,4.0,35.0
-28.485126,1.8749423,-0.32458094,6.0,36.0
-27.035818,2.7694063,-0.3028589,6.0,37.0
-25.782085,3.5916865,-0.2945061,5.0,38.0
-26.117188,-1.1293037,-0.3158342,4.0,39.0
-24.855875,-0.17016739,-0.28982165,5.0,40.0
-23.88418,0.7047908,-0.28247842,4.0,41.0
-22.879126,1.5091106,-0.26933476,5.0,42.0
-22.003504,2.2566643,-0.2620413,4.0,43.0
-21.057484,2.9361486,-0.24683027,6.0,44.0
-21.371685,-0.9207626,-0.26966956,5.0,45.0
-20.486092,-0.13710944,-0.2461014,5.0,46.0
-19.943125,0.5911238,-0.25524092,3.0,47.0
-19.15681,1.2661505,-0.23668379,4.0,48.0
-18.357447,1.8854381,-0.2099549,7.0,49.0
-17.861717,2.4926558,-0.2219396,5.0,50.0
-18.08472,-0.7763177,-0.23774247,4.0,51.0
-17.451973,-0.114209846,-0.21934211,5.0,52.0
-17.022493,0.507057,-0.2229497,13.0,53.0
-14.877162,0.44524512,-0.2036007,4.0,54.0
-13.144709,0.39548576,-0.17678136,4.0,55.0
-11.818964,0.35727236,-0.16594775,3.0,56.0
-10.743572,0.326718,-0.12549591,3.0,57.0
-9.812485,0.29954025,-0.14219075,18.0,58.0
-9.047293,0.27752274,-0.13318653,3.0,59.0
-8.37858,0.2583291,-0.12190151,4.0,60.0
-7.7982373,0.24169537,-0.11042786,5.0,61.0
-5.6925554,0.1813615,-0.06744282,5.0,62.0
-43.968254,-1.9116005,-0.3536422,7.0,27.0
-41.462036,-0.29442108,-0.3642151,8.0,28.0
-43.470097,1.2666986,-0.6312125,3.0,29.0
-39.46798,2.5904117,-0.52823055,4.0,30.0
-35.540916,3.6356256,-0.40218008,4.0,31.0
-33.331295,4.639077,-0.37615585,3.0,32.0
-33.902878,-1.4717529,-0.4108283,7.0,33.0
-31.864769,-0.22344477,-0.37692988,3.0,34.0
-30.14313,0.8849383,-0.3523035,4.0,35.0
-28.485126,1.8749423,-0.32458094,6.0,36.0
-27.035818,2.7694063,-0.3028589,6.0,37.0
-25.782085,3.5916865,-0.2945061,5.0,38.0
-26.117188,-1.1293037,-0.3158342,4.0,39.0
-24.855875,-0.17016739,-0.28982165,5.0,40.0
-23.88418,0.7047908,-0.28247842,4.0,41.0
-22.879126,1.5091106,-0.26933476,5.0,42.0
-22.003504,2.2566643,-0.2620413,4.0,43.0
-21.057484,2.9361486,-0.24683027,6.0,44.0
-21.371685,-0.9207626,-0.26966956,5.0,45.0
-20.486092,-0.13710944,-0.2461014,5.0,46.0
-19.943125,0.5911238,-0.25524092,3.0,47.0
-19.15681,1.2661505,-0.23668379,4.0,48.0
-18.357447,1.8854381,-0.2099549,7.0,49.0
-17.861717,2.4926558,-0.2219396,5.0,50.0
-18.08472,-0.7763177,-0.23774247,4.0,51.0
-17.451973,-0.114209846,-0.21934211,5.0,52.0
-17.022493,0.507057,-0.2229497,13.0,53.0
-14.877162,0.44524512,-0.2036007,4.0,54.0
-13.144709,0.39548576,-0.17678136,4.0,55.0
-11.818964,0.35727236,-0.16594775,3.0,56.0
-10.743572,0.326718,-0.12549591,3.0,57.0
-9.812485,0.29954025,-0.14219075,18.0,58.0
-9.047293,0.27752274,-0.13318653,3.0,59.0
-8.37858,0.2583291,-0.12190151,4.0,60.0
-7.7982373,0.24169537,-0.11042786,5.0,61.0
-5.6925554,0.1813615,-0.06744282,5.0,62.0
-50.755432,7.235376,-0.72348577,1.0,26.0
-43.990665,-1.758895,-0.35694468,9.0,27.0
-41.566685,-0.15030824,-0.3723474,6.0,28.0
-43.66497,1.4246316,-0.6455042,2.0,29.0
-39.657864,2.7416134,-0.54288083,3.0,30.0
-35.42883,3.7491665,-0.39689294,4.0,31.0
-33.3268,4.7569685,-0.37828255,3.0,32.0
-34.055344,-1.359617,-0.42329332,18.0,33.0
-31.777649,-0.11187677,-0.37198144,3.0,34.0
-30.10403,0.9889236,-0.35094243,5.0,35.0
-28.44664,1.9720999,-0.32324493,6.0,36.0
-26.970547,2.8578596,-0.29921108,6.0,37.0
-25.753668,3.6793265,-0.29407215,5.0,38.0
-26.061308,-1.0357411,-0.3119366,5.0,39.0
-24.824507,-0.083335474,-0.28815016,6.0,40.0
-23.877645,0.7879336,-0.28325492,4.0,41.0
-22.869799,1.5885957,-0.26996964,5.0,42.0
-21.96389,2.3300567,-0.25966844,5.0,43.0
-21.039286,3.0084236,-0.2467847,6.0,44.0
-21.382765,-0.84658724,-0.27170813,5.0,45.0
-20.478546,-0.06565289,-0.24628597,5.0,46.0
-19.909214,0.659658,-0.25257653,3.0,47.0
-19.088913,1.3286432,-0.23005997,4.0,48.0
-18.34291,1.9485857,-0.20975782,7.0,49.0
-17.849033,2.554339,-0.22212699,4.0,50.0
-18.08737,-0.71328074,-0.23874551,4.0,51.0
-17.424545,-0.053224135,-0.21667735,5.0,52.0
-17.0286,0.56662124,-0.22482418,7.0,53.0
-14.867664,0.4968403,-0.20313734,4.0,54.0
-13.143303,0.44127417,-0.17741966,4.0,55.0
-11.805908,0.39808244,-0.16433017,3.0,56.0
-10.738505,0.36400825,-0.12523031,4.0,57.0
-9.803629,0.33347073,-0.14093629,15.0,58.0
-9.030773,0.30855924,-0.12989914,3.0,59.0
-8.369942,0.28726074,-0.12031348,4.0,60.0
-7.774275,0.26816303,-0.10443604,8.0,61.0
-5.6844506,0.20093586,-0.06493648,5.0,62.0
-50.755432,7.235376,-0.72348577,1.0,26.0
-43.990665,-1.758895,-0.35694468,9.0,27.0
-41.566685,-0.15030824,-0.3723474,6.0,28.0
-43.66497,1.4246316,-0.6455042,2.0,29.0
-39.657864,2.7416134,-0.54288083,3.0,30.0
-35.42883,3.7491665,-0.39689294,4.0,31.0
-33.3268,4.7569685,-0.37828255,3.0,32.0
-34.055344,-1.359617,-0.42329332,18.0,33.0
-31.777649,-0.11187677,-0.37198144,3.0,34.0
-30.10403,0.9889236,-0.35094243,5.0,35.0
-28.44664,1.9720999,-0.32324493,6.0,36.0
-26.970547,2.8578596,-0.29921108,6.0,37.0
-25.753668,3.6793265,-0.29407215,5.0,38.0
-26.061308,-1.0357411,-0.3119366,5.0,39.0
-24.824507,-0.083335474,-0.28815016,6.0,40.0
-23.877645,0.7879336,-0.28325492,4.0,41.0
-22.869799,1.5885957,-0.26996964,5.0,42.0
-21.96389,2.3300567,-0.25966844,5.0,43.0
-21.039286,3.0084236,-0.2467847,6.0,44.0
-21.382765,-0.84658724,-0.27170813,5.0,45.0
-20.478546,-0.06565289,-0.24628597,5.0,46.0
-19.909214,0.659658,-0.25257653,3.0,47.0
-19.088913,1.3286432,-0.23005997,4.0,48.0
-18.34291,1.9485857,-0.20975782,7.0,49.0
-17.849033,2.554339,-0.22212699,4.0,50.0
-18.08737,-0.71328074,-0.23874551,4.0,51.0
-17.424545,-0.053224135,-0.21667735,5.0,52.0
-17.0286,0.56662124,-0.22482418,7.0,53.0
-14.867664,0.4968403,-0.20313734,4.0,54.0
-13.143303,0.44127417,-0.17741966,4.0,55.0
-11.805908,0.39808244,-0.16433017,3.0,56.0
-10.738505,0.36400825,-0.12523031,4.0,57.0
-9.803629,0.33347073,-0.14093629,15.0,58.0
-9.030773,0.30855924,-0.12989914,3.0,59.0
-8.369942,0.28726074,-0.12031348,4.0,60.0
-7.774275,0.26816303,-0.10443604,8.0,61.0
-5.6844506,0.20093586,-0.06493648,5.0,62.0
-50.63504,7.398604,-0.7202768,2.0,26.0
-44.064434,-1.60801,-0.3630396,8.0,27.0
-41.750698,-0.0055703707,-0.38507602,7.0,28.0
-43.85528,1.5838021,-0.6595569,1.0,29.0
-39.855133,2.8947444,-0.55805063,2.0,30.0
-35.40367,3.871416,-0.39754564,4.0,31.0
-33.32979,4.876031,-0.38096723,3.0,32.0
-34.13567,-1.2437108,-0.4306111,5.0,33.0
-31.72604,-0.00097626355,-0.36971837,4.0,34.0
-30.056608,1.0923686,-0.34893945,5.0,35.0
-28.399868,2.0684445,-0.32124028,7.0,36.0
-26.956497,2.9514549,-0.29998538,6.0,37.0
-25.697348,3.762809,-0.2911434,5.0,38.0
-26.100641,-0.9462345,-0.31658405,4.0,39.0
-24.804781,0.0032531782,-0.2875795,5.0,40.0
-23.846947,0.87021327,-0.28171638,3.0,41.0
-22.840347,1.6666226,-0.26860505,5.0,42.0
-21.939852,2.404905,-0.25893095,4.0,43.0
-21.016903,3.0800366,-0.24630605,6.0,44.0
-21.361792,-0.771122,-0.27032706,5.0,45.0
-20.466776,0.005757339,-0.24602221,5.0,46.0
-19.906843,0.72905326,-0.2535374,3.0,47.0
-19.092136,1.395732,-0.23185174,8.0,48.0
-18.336052,2.0125043,-0.21051612,7.0,49.0
-17.832207,2.6153953,-0.22181273,5.0,50.0
-18.097733,-0.65054244,-0.24073571,4.0,51.0
-17.428646,0.0074938145,-0.21808869,5.0,52.0
-16.931456,0.62272036,-0.21307163,4.0,53.0
-14.857986,0.5483743,-0.20266818,4.0,54.0
-13.12991,0.4866599,-0.17606796,4.0,55.0
-11.800573,0.43906748,-0.16416878,3.0,56.0
-10.725469,0.40100688,-0.12338639,4.0,57.0
-9.814172,0.36798394,-0.14400549,8.0,58.0
-9.029698,0.33999026,-0.13033432,3.0,59.0
-8.376689,0.31663597,-0.12271157,4.0,60.0
-7.777206,0.29533178,-0.105872385,16.0,61.0
-5.6875243,0.22080156,-0.06660122,4.0,62.0
-50.63504,7.398604,-0.7202768,2.0,26.0
-44.064434,-1.60801,-0.3630396,8.0,27.0
-41.750698,-0.0055703707,-0.38507602,7.0,28.0
-42.27919,1.5285094,-0.5632748,16.0,29.0
-39.855133,2.8947444,-0.55805063,2.0,30.0
-35.40367,3.871416,-0.39754564,4.0,31.0
-33.32979,4.876031,-0.38096723,3.0,32.0
-34.13567,-1.2437108,-0.4306111,5.0,33.0
-31.72604,-0.00097626355,-0.36971837,4.0,34.0
-30.056608,1.0923686,-0.34893945,5.0,35.0
-28.399868,2.0684445,-0.32124028,7.0,36.0
-26.956497,2.9514549,-0.29998538,6.0,37.0
-25.697348,3.762809,-0.2911434,5.0,38.0
-26.100641,-0.9462345,-0.31658405,4.0,39.0
-24.804781,0.0032531782,-0.2875795,5.0,40.0
-23.846947,0.87021327,-0.28171638,3.0,41.0
-22.840347,1.6666226,-0.26860505,5.0,42.0
-21.939852,2.404905,-0.25893095,4.0,43.0
-21.016903,3.0800366,-0.24630605,6.0,44.0
-21.361792,-0.771122,-0.27032706,5.0,45.0
-20.466776,0.005757339,-0.24602221,5.0,46.0
-19.906843,0.72905326,-0.2535374,3.0,47.0
-19.092136,1.395732,-0.23185174,8.0,48.0
-18.336052,2.0125043,-0.21051612,7.0,49.0
-17.832207,2.6153953,-0.22181273,5.0,50.0
-18.097733,-0.65054244,-0.24073571,4.0,51.0
-17.428646,0.0074938145,-0.21808869,5.0,52.0
-16.931456,0.62272036,-0.21307163,4.0,53.0
-14.857986,0.5483743,-0.20266818,4.0,54.0
-13.12991,0.4866599,-0.17606796,4.0,55.0
-11.800573,0.43906748,-0.16416878,3.0,56.0
-10.725469,0.40100688,-0.12338639,4.0,57.0
-9.814172,0.36798394,-0.14400549,8.0,58.0
-9.029698,0.33999026,-0.13033432,3.0,59.0
-8.376689,0.31663597,-0.12271157,4.0,60.0
-7.777206,0.29533178,-0.105872385,16.0,61.0
-5.6875243,0.22080156,-0.06660122,4.0,62.0
-50.522026,7.5622573,-0.7174706,4.0,26.0
-44.32929,-1.4631746,-0.37949488,2.0,27.0
-41.914234,0.14040771,-0.39665914,6.0,28.0
-40.095592,3.0525744,-0.57605994,1.0,30.0
-35.413788,3.9975252,-0.40062514,3.0,31.0
-33.32051,4.993411,-0.38278753,2.0,32.0
-34.335224,-1.1313782,-0.44652054,6.0,33.0
-31.646122,0.10950764,-0.36533412,5.0,34.0
-30.064611,1.1976329,-0.35132384,4.0,35.0
-28.352774,2.1644855,-0.31922236,6.0,36.0
-26.92232,3.0427773,-0.29904282,5.0,37.0
-25.684114,3.8523836,-0.29210785,4.0,38.0
-26.016233,-0.8521812,-0.31016317,5.0,39.0
-24.756876,0.08965581,-0.28440136,6.0,40.0
-23.808008,0.95198464,-0.27939767,5.0,41.0
-22.798723,1.743574,-0.26603517,6.0,42.0
-21.911608,2.4791734,-0.2577729,5.0,43.0
